5.819813567354592543e-01;8.884814790712739496e-01;-3.466451037427085713e-01;-9.572025822165027842e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;-3.441751377087653441e-01;-5.279193045419888763e-01;6.000000000000000000e+00
-5.108906696633361832e-01;1.372811042537089410e+00;-2.312263615497134051e-01;6.431174119268490141e-02;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-5.279193045419888763e-01;6.000000000000000000e+00
1.019130167294977962e+00;9.692030729822431745e-01;-1.158076193567182249e-01;-8.112719645866188767e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-5.279193045419888763e-01;6.000000000000000000e+00
5.819813567354592543e-01;-4.837856174152020405e-01;8.075423181872418699e-01;-9.572025822165027842e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;6.942984055507582797e-01;-5.279193045419888763e-01;7.000000000000000000e+00
-5.837488047565893012e-01;-4.837856174152020405e-01;-2.312263615497134051e-01;2.034375079196118374e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;-3.441751377087653441e-01;-5.279193045419888763e-01;6.000000000000000000e+00
7.197441108268831655e-02;-8.066719930590786625e-01;6.921235759942480081e-01;-6.653413469567348582e-01;-9.759000729485443892e-02;6.509628317564710720e+00;-1.710962138321780457e-01;-5.279193045419888763e-01;0.000000000000000000e+00
-8.837240105647921080e-04;3.234303216944900417e-01;-2.312263615497134051e-01;2.836993476160480032e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-5.279193045419888763e-01;6.000000000000000000e+00
-1.465999941970710096e-01;-4.030640235042328157e-01;1.038379802573232258e+00;-4.464454205119089414e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;1.386614101057105586e+00;5.993213399764453220e-01;7.000000000000000000e+00
3.634069514557007330e-01;5.439460506130317907e-04;1.846310997924198505e+00;7.209995205271624297e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;-1.710962138321780457e-01;-5.279193045419888763e-01;6.000000000000000000e+00
-7.294650749430950931e-01;-8.873935869700478873e-01;1.153798544766227341e+00;-8.112719645866188767e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;1.386614101057105586e+00;2.235744584703003301e-01;0.000000000000000000e+00
-5.108906696633361832e-01;-8.873935869700478873e-01;4.612860916082576757e-01;-3.734801116969670987e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-5.823570265930789330e-02;7.000000000000000000e+00
-5.837488047565893012e-01;-1.048836774791986448e+00;1.038379802573232258e+00;-4.464454205119089414e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;3.481405577975837939e-01;1.296377380937640822e-01;7.000000000000000000e+00
-7.294650749430950931e-01;-6.452288052371405458e-01;8.075423181872418699e-01;6.480342117122204204e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-2.461091434123803823e-01;0.000000000000000000e+00
7.276976269219654903e-01;-8.066719930590786625e-01;2.304486072222672877e-01;1.450652608676582300e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;5.212194816741710923e-01;-5.279193045419888763e-01;6.000000000000000000e+00
1.164846437481484198e+00;4.041519156054593220e-01;-5.774825881286983487e-01;-5.194107293268509506e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;-6.903329854619388861e-01;-5.279193045419888763e-01;6.000000000000000000e+00
-2.923162643835768293e-01;-4.837856174152020405e-01;2.304486072222672877e-01;-1.103133199846386914e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;1.982710044409227972e-03;-5.279193045419888763e-01;0.000000000000000000e+00
-2.194581292903241276e-01;-8.873935869700478873e-01;-3.888771637230520263e-04;-1.103133199846386914e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;-1.710962138321780457e-01;1.162941662235662310e+00;0.000000000000000000e+00
5.819813567354592543e-01;-2.416208356822947267e-01;4.612860916082576757e-01;-1.103133199846386914e+00;-9.759000729485443892e-02;-9.913139569895498826e-02;1.750616339209964956e-01;-1.521724230358441343e-01;7.000000000000000000e+00
-8.837240105647921080e-04;-1.291001556524893790e+00;5.767048338012528141e-01;-3.734801116969670987e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;-1.710962138321780457e-01;-5.279193045419888763e-01;7.000000000000000000e+00
8.005557620152186082e-01;8.077598851603047247e-01;5.767048338012528141e-01;-3.734801116969670987e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;1.982710044409227972e-03;-2.461091434123803823e-01;7.000000000000000000e+00
-3.651743994768299473e-01;-8.066719930590786625e-01;-3.888771637230520263e-04;-7.383066557716768674e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;1.982710044409227972e-03;-5.279193045419888763e-01;0.000000000000000000e+00
-5.108906696633361832e-01;-4.837856174152020405e-01;-2.312263615497134051e-01;-3.005148028820250894e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;1.750616339209964956e-01;-5.279193045419888763e-01;0.000000000000000000e+00
1.674853383134255136e+00;1.049924666893212510e+00;-9.237388147076838196e-01;2.832076676375105961e-01;-9.759000729485443892e-02;-9.913139569895498826e-02;-1.710962138321780457e-01;-5.279193045419888763e-01;0.000000000000000000e+00
