3.133496585292854242e-01;5.184711809634751090e-01;2.253802957200009338e+00;1.497368153331688267e+00;2.304587529297922988e+00;-3.448852734250346663e-01;-1.586479963443955532e-01;-8.994161064990872090e-01;6.042810215167842003e-01;6.918854449609134205e-01;4.127694296047861311e-01;-1.377210961621498087e-01;1.625863856651640571e+00;4.750093533284732161e-01;1.666745593041761397e+00;-6.460436183687214839e-01;1.168290731795672777e+00;1.629762031902708852e+00;-1.866436198328326468e-02;1.392545307363874052e+00;1.755275555835663359e-01;1.197973722836504634e-01;-5.868948674520788750e-02;2.085036183346355543e+00;1.856736819574349884e+00;1.492676639392819249e+00;6.759452423382924513e-01;1.145667651629159511e+00;1.000424334645743318e+00;-9.136317864521904808e-02;8.042821137083027150e-01;2.064312719757041670e+00;-6.171151382642442451e-01;9.300915519848640400e-02;-8.970997101323534562e-01;5.411641050863507107e-01;-8.212483826086813821e-02;1.276729689826288983e+00;2.380785468995017806e-01;5.985273012109449953e-01;4.399887205397188250e-01;9.571856227105286496e-01;-6.431669461215844263e-01;3.655290285728351324e-02;-5.811086575232489171e-01;1.626890829128765592e+00;-4.557587421993383181e-01;6.064509145767423698e-02;-5.431861764272587489e-01;3.917571615710379040e-01;-2.503114503302968363e-01;-2.361543475855431840e-01;5.072322628071076478e-01;-1.066275533340809378e+00;-7.626360798836003818e-01;-1.859855871210127354e-01;-1.236610118829525540e+00;-4.232384717899723703e-01;1.775900146228510945e-01;6.026785129077145697e-01;-1.175224800721980101e+00;-1.457889202463540368e+00;2.216073991428068324e-01;-8.666193899468168649e-01;-2.137075125262399844e+00;-1.119834817133701366e+00;-1.825664319243592848e-01;-1.305402996843848529e+00;-1.286898540853708583e+00;-1.649442361145879166e-01;-1.066275533340809378e+00;-9.724802984795773986e-01;-2.857442950853236185e-01;-9.736815891942538492e-01;-1.367166721848328104e+00;-1.540160961947738549e+00;1.065900907990189328e+00;0.000000000000000000e+00
3.574329868139288213e-01;2.870522913041324564e-01;1.880414911935024191e+00;1.420014737852850484e+00;1.976994545730728525e+00;-5.179917325954163099e-01;-3.345694237006054395e-01;-9.625298129425771121e-01;4.428250054992569074e-01;3.602528396470178196e-01;4.333663470585568667e-01;-2.790116094576951533e-01;1.305349331333753637e+00;1.362713326555043680e-01;1.111468407917642676e+00;-7.425662916956293769e-01;6.061524378810881908e-01;1.077307335488353557e+00;3.576980026120322315e-02;1.198308281751403248e+00;1.018024635659152272e-01;-1.372215837110706271e-01;-2.587013439717193997e-01;1.768752991191588242e+00;1.550142232626450234e+00;1.378156319361439452e+00;4.159079777039007553e-01;7.728146459922200506e-01;7.237952575275764522e-01;-3.994364977068517453e-01;4.281005798509235349e-01;1.796345411683771376e+00;-7.143326900465388762e-01;-4.421037024653762804e-01;-1.014924737277583588e+00;2.181426379421343154e-02;-3.989896836096549215e-01;8.409464830066202268e-01;-2.296074893191783761e-01;1.778233720387142891e-01;1.142452706460550943e-01;5.351769884052399728e-01;-7.569651571615124697e-01;3.436175380650432348e-02;-5.528062177325027138e-01;1.741243273654293544e+00;-4.620386358632596613e-01;4.351152813162743882e-02;-5.435956420555116964e-01;3.011900850100386329e-01;-2.432480746957428608e-01;-2.666900160402860265e-01;2.796985870188665735e-01;-1.046166934858942854e+00;-3.987487880178318123e-01;-1.200882615530106806e-01;-1.104905784611777353e+00;-2.006960569688659435e-01;4.652216236385847137e-01;5.759234803431669825e-01;-8.558038627998890702e-01;-1.121423508140217074e+00;4.975065445483661808e-01;-9.070061036645914454e-01;-2.074347060429685641e+00;-1.322118119477105003e+00;5.344243064142066048e-03;-9.067247220378278350e-01;-1.511815063306942042e+00;-1.649442361145879166e-01;-1.046166934858942854e+00;-1.147004878172499298e+00;-6.764510097261010324e-02;-1.025367058078469729e+00;-1.276124994903678367e+00;-1.479436505078607356e+00;1.280291183929141097e+00;0.000000000000000000e+00
3.356026601495620265e-01;4.510060916539991860e-01;2.013062564584574776e+00;1.124866279185558149e+00;1.909375241682919944e+00;-5.811633181450774899e-01;-2.269378685085824687e-01;-9.693470127627764610e-01;5.435016155990981535e-01;2.850241408006143340e-01;3.821412859006446117e-01;-4.288672505699503978e-01;1.209755296402204916e+00;1.447668529341719634e-01;1.510268541823266863e+00;-6.632221919937540955e-01;6.287215767345950557e-01;1.025217860528288227e+00;3.730564871775187696e-01;1.038479898850759975e+00;9.940769358349603457e-02;9.072328557292699824e-02;-2.501510702317585322e-01;1.782260725081943997e+00;1.682263062812291432e+00;1.345385204990341199e+00;5.307630458695363762e-01;9.518828729891312124e-01;7.623501873129090445e-01;-2.676316420998193224e-01;3.011265093192544984e-01;1.847869229721813111e+00;-7.092741136299475224e-01;-4.199988479908658978e-01;-1.014733186330881276e+00;-1.653349855328100498e-02;-4.137047091853915393e-01;5.808798653602815776e-01;-1.399100408637847237e-01;1.082846047819459451e-01;-4.987578416523693464e-02;4.261622800924102505e-01;-8.838703364232525228e-01;1.129532908859869067e-01;-5.033077629487201499e-01;2.048101739662413490e+00;-3.151895550632520249e-01;2.528367298119457152e-01;-3.140187588023722332e-01;2.272837504286013000e-01;-1.675058196640881736e-01;-5.625620622859908160e-01;5.965369445363087886e-01;-9.262709222063421066e-01;-7.400083381886527478e-01;-2.042458525795150248e-01;-1.129764366177494983e+00;-2.365538596013538053e-01;6.586337188839180845e-01;5.911186344961583128e-01;-2.057603650924908489e-01;-1.197726484877396746e+00;4.644940318343317442e-01;-8.589273372761123682e-01;-2.138655272336084323e+00;-1.397250405591351496e+00;-2.183064914080717900e-02;-1.138611333852259433e+00;-1.443018409446705119e+00;-1.649442361145879166e-01;-9.262709222063421066e-01;-1.064360165974384431e+00;-1.550591363972283476e-01;-1.027034144942321259e+00;-1.323972657597983105e+00;-1.555782096534338521e+00;1.857038310807797465e+00;0.000000000000000000e+00
6.613232670990271123e-02;4.647019526081235495e-04;8.022624788121154316e-01;4.894865146139668055e-01;1.219479790218374715e+00;-2.472896795614527021e-01;-1.995077968637656851e-01;-1.070703811646213310e+00;-1.710658740909520026e-01;3.574834482742976216e-01;1.092414316305763411e-01;-3.237741491544056660e-01;1.134660038001765958e+00;8.418779853412308167e-01;4.211489450195622375e-01;-1.101000142112054547e+00;1.806594785378879894e-02;1.263845904389410135e+00;5.233647279682562825e-01;3.574551740911977027e-01;3.362980463841835216e-02;-7.234237176980162429e-03;-3.951739130614244366e-02;3.428696088099438821e-01;7.602737802972722170e-01;1.011638476402537679e+00;5.284645703324643007e-01;1.570124847613855457e-01;3.422746581731797022e-01;-2.208283016128530507e-01;9.522296482385192440e-02;8.200368251389233976e-01;-7.063711624579680493e-01;-3.556456759144149826e-01;-9.556131723228861174e-01;-9.877134501527944088e-02;-3.824055982315794910e-01;2.964297897335942400e-01;-1.983570328646903635e-01;1.542368188765735892e-01;2.350759095294680245e-01;3.584554193142541756e-01;2.633576870800159037e-02;-6.595131995521343882e-01;-1.058607892206551826e+00;1.189617015041323889e+00;-1.629554454784096773e-01;1.056583197392770707e-01;-1.008512907885929399e+00;3.718401045688808724e-03;-3.060266473155043854e-01;-1.627813119243977716e-02;3.197385846332775339e-01;-1.285019497924608567e+00;-1.050317550946941125e+00;-7.024366229571347153e-01;-1.265326788370131350e+00;-2.608063258189661782e-01;3.755633291374898541e-01;6.887371882777830745e-01;-1.174756606456761610e+00;-1.339050900132018773e+00;-2.569319681216982731e-01;-1.093307463456054007e+00;-1.654497057290696738e+00;-1.435422889154551740e+00;-1.643177664543571947e-01;-1.192887178563598827e+00;-9.052785583552214188e-01;-1.649442361145879166e-01;-1.285019497924608567e+00;-8.454606446784764806e-01;-8.189891969145497441e-01;-6.863104226675378339e-01;-9.369811027061767383e-01;-1.152690665094391997e+00;1.144489895828206150e+00;0.000000000000000000e+00
3.734209277816324946e-02;1.872762170349782929e-03;8.058309247362392957e-01;1.976574176193926780e-01;9.394390836121506716e-01;-4.826239705112800871e-01;-3.045626979957439251e-01;-1.084848979911349875e+00;-6.274986113609236638e-01;1.625354404281964815e-01;1.549145569951996745e-02;-5.120320882526058215e-01;8.741135570476965544e-01;6.346871838388340459e-02;3.321626464859646632e-01;-1.166560583629695946e+00;-3.031099030925574200e-01;1.016304951140854840e+00;6.096992192881427464e-01;4.368479376939862074e-02;-5.020246853345879112e-02;-1.538066230142175195e-01;-2.147889798920342153e-01;4.582505224699860435e-01;6.471132101425206562e-01;7.667212699612696580e-01;2.674960887232757933e-01;2.137062936973396776e-02;7.866108982389809212e-02;-4.836813284866438023e-01;-1.023732733525863636e-01;7.189885177668611238e-01;-7.612933184935590791e-01;-6.685893292766798002e-01;-1.143057655843102038e+00;-5.489737190563825919e-01;-4.810167345106878267e-01;-1.204751483480549917e-01;-5.961916806842644245e-01;-8.769039887271397327e-02;-6.614575064165993667e-02;7.760759904249722729e-03;-6.297493697851177380e-03;-7.130412261530192364e-01;-1.012998336905308383e+00;1.269870907912202362e+00;-1.051438133660154151e-01;1.176379552787033128e-01;-8.726419181026523475e-01;2.648083089816964317e-02;-2.798355354228149183e-01;-1.864528893585275793e-01;4.737386163360611802e-01;-1.172895457499044891e+00;-9.622074376147210506e-01;-5.456393365256514416e-01;-1.067754144203694633e+00;-3.660119596152381916e-01;9.657914347444610526e-01;5.325296252250015794e-01;-5.623320991561604476e-01;-1.316720680827820011e+00;-5.448203592547245372e-02;-8.892954449059488065e-01;-1.669362403878313694e+00;-1.391905271955174550e+00;3.171940203264199676e-01;-7.272417243087359040e-01;-1.011790629256773988e+00;-1.649442361145879166e-01;-1.172895457499044891e+00;-8.701189512273398430e-01;-1.795024778447390779e-01;-9.056521718461344461e-01;-1.132914824807869536e+00;-1.122074253276457156e+00;1.583530389799241656e+00;0.000000000000000000e+00
8.782486178858806003e-02;4.465341584074327547e-02;9.800159614830857846e-01;2.557971484981092503e-01;1.034949722794825000e+00;-3.509552320187204755e-01;-2.080006522616979769e-01;-1.079226577842692603e+00;-5.343566518246476438e-01;2.986472953564276930e-02;6.010691530083431960e-02;-4.568562768287108833e-01;8.816109482819207699e-01;-1.780196433641123011e-01;2.829808629257907215e-01;-1.095599946594916219e+00;-8.779652447906469148e-02;9.218658041383965829e-01;7.972888870939370820e-01;-7.731999417798562924e-02;-4.152697816919771051e-02;-1.181966241388965194e-01;-2.889621546984250805e-02;1.661945336370576898e-01;7.401055972145651474e-01;1.127071358096857212e+00;2.714910925866179658e-01;2.749267755975025596e-01;9.272939191204576659e-02;-4.107446417129857474e-01;-2.252460903268720394e-01;7.434680505625279601e-01;-7.667486874440222477e-01;-7.338418408205714671e-01;-1.335353813371017440e+00;-6.924693181241911022e-01;-4.525092480032610331e-01;-2.261611047494615223e-01;-5.792389515016048707e-01;-1.564685464713639895e-01;-2.339817332267770944e-01;-8.559964634793307270e-02;-7.602099687906685443e-02;-6.403000157179448149e-01;-9.459584498778731421e-01;1.325559125731860188e+00;-1.245010751768102358e-01;-1.176788186618619864e-01;-7.050583245953632172e-01;-2.045918035378429256e-01;-2.202175545207926410e-01;-5.030407484810890395e-01;2.400294644532011690e-01;-1.054289786351483516e+00;-1.122761375264440087e+00;-2.591856779062540195e-01;-1.159421234721702554e+00;-4.268430920323383893e-01;4.301333758576378896e-01;3.681641728104216860e-01;-5.946298833052963140e-01;-1.559635937726999932e+00;-1.635798109398670097e-01;-9.112146126610803920e-01;-1.621190723651318777e+00;-1.839149579675504187e+00;-5.396677328841027743e-02;-1.249569910703056452e+00;-9.507144495080809277e-01;-1.649442361145879166e-01;-1.054289786351483516e+00;-9.243033965976407140e-01;-9.397201727171194952e-02;-9.392086735300182454e-01;-1.120490252010483578e+00;-1.250423435860993138e+00;1.509892654753452357e+00;0.000000000000000000e+00
9.591906312354200534e-03;-1.722359849674679477e-01;4.793420313375746367e-01;1.066111296862431723e-01;6.757998012206670735e-01;-1.922573085453582742e-01;7.987765178441902369e-02;-1.178907294043864518e+00;-5.158707516891228861e-01;3.938531801915618469e-01;-1.036247677611155660e-01;-2.673852138164732328e-01;1.020797849788392275e+00;5.676884246005509810e-02;1.569475675341148735e-01;-1.287005201029226109e+00;-2.485075222662136707e-01;1.013963633390109864e+00;8.211191245121833848e-01;-2.838307036903580660e-01;8.149332525398274296e-02;-7.321240022645356116e-02;2.111388479762222325e-01;-1.931702329944443297e-01;1.921722397084588974e-01;7.845677084546731628e-01;5.856480777525493453e-01;8.427174474849495611e-02;-7.858515154847134625e-04;-2.225264263183269753e-01;1.247818731136771456e-02;3.306042502322501520e-01;-7.032616356804246571e-01;-3.808888330356048346e-01;-9.131034708320665549e-01;-1.234737349777496017e-02;-2.644126574652065909e-01;9.730732398998076516e-03;-2.349604745913793646e-01;5.150759238716332011e-02;2.509952450054451223e-01;2.853499773280002150e-02;4.534650606798228956e-01;-1.212796929401175339e+00;-1.394256604210344141e+00;8.198394908044962515e-01;1.163088438710267736e-01;-6.412550455042913440e-03;-1.181920469526335893e+00;-4.567107963737823684e-01;-3.705140636061106107e-01;-5.274375525630681238e-01;1.224062222067802130e-01;-1.659912934753968061e+00;-9.088310339143568228e-01;-1.182004745822785585e+00;-1.370154620807070955e+00;-4.639223936320013286e-01;7.653827916427347056e-02;6.798873279426733696e-01;-1.363329616279320700e+00;-1.775612863942968911e+00;-8.449654507662205383e-01;-1.468979804084954877e+00;-1.772230877339382449e+00;-1.213260038967326038e+00;-5.355280998293083794e-01;-1.555321057710387311e+00;-5.652552339715520846e-01;-1.649442361145879166e-01;-1.659912934753968061e+00;-8.358461789036422118e-01;-5.990777216318640130e-01;-5.607814638452579548e-01;-6.831291089438273900e-01;-9.332806658388220766e-01;6.016167776492250541e-01;0.000000000000000000e+00
-3.504133489728528117e-02;-2.106938625577260971e-01;1.749040624101138863e-01;-1.071168362270966817e-01;4.563455553182996227e-01;-4.410380934855941404e-01;-8.074286139463550394e-02;-1.182332620615066610e+00;-6.998843576143628509e-01;-8.322763739677959891e-03;-1.292244513500997727e-01;-5.880722201422201589e-01;7.853880503976081728e-01;-4.034476439421669225e-01;-6.078189303084635675e-02;-1.323694609845700310e+00;-5.645894927132791841e-01;6.905741051864260349e-01;7.019865253159802698e-01;-4.258399273247330252e-01;-8.173834111458144758e-02;-5.031774295298011707e-02;-3.287227879274020603e-01;-2.844657538006153952e-01;1.164161754200215282e-01;5.897649625778795812e-01;2.648147949737871820e-01;-1.817171821778887919e-01;-1.377682503984819229e-01;-3.154764383063909383e-01;-4.805129096717183912e-01;3.129181049762259081e-01;-7.647293940304200621e-01;-6.916445276547199539e-01;-1.037880792014258979e+00;-5.226141504594786769e-01;-5.988246544596853571e-01;-4.514386280244315763e-01;-6.302218352345787533e-01;-2.983455955941684556e-01;-3.191812006452709460e-01;-3.812478758223620812e-01;2.950221316295601470e-01;-1.134863764943764508e+00;-1.511801188205971203e+00;6.937217743897406974e-01;1.542473352621073768e-01;-1.046744410462090158e-01;-1.023594980424249679e+00;-1.254301539734331006e-01;-3.459461148392825591e-01;-3.800552793974835697e-01;1.893148124769749585e-01;-1.543612751314782372e+00;-1.082645627463905358e+00;-9.059922753232748649e-01;-1.317974032774860360e+00;-3.543168082116280315e-01;7.165114296228773938e-01;2.928738607885922884e-01;-9.291636288129053733e-01;-1.661321608823294493e+00;-6.542775607115215442e-01;-1.045255805301003482e+00;-1.779009895949444919e+00;-1.704474338861370120e+00;-5.092282553519082711e-02;-1.211892550605359942e+00;-5.951557247534351447e-01;-1.649442361145879166e-01;-1.543612751314782372e+00;-7.665336787140399899e-01;-9.569282542785384482e-01;-8.156241833695283550e-01;-7.125289105187069261e-01;-8.937312634224048313e-01;9.933595250444159364e-01;0.000000000000000000e+00
-1.580196883658360474e-01;-3.126395792713845267e-01;-2.761018882895358018e-02;-4.948577714004300243e-01;2.364735801526281767e-01;-6.242200265183057706e-01;-5.212397097377927668e-01;-1.295628947244177986e+00;-9.802374103950717288e-01;-3.574449186290671321e-01;-2.000716252531090922e-01;-8.974122457928542795e-01;3.659614512504700268e-01;-7.039201665606137359e-01;-6.585072351722540684e-01;-1.427813684027060104e+00;-8.147627966580314185e-01;6.178812020170263430e-01;3.250357047038856528e-01;-6.415135660735965528e-01;-2.398490292787048839e-01;-6.594914182640353451e-01;-3.837342663190867476e-01;-4.903425169416485430e-01;-6.085417273229756091e-02;3.252693997334761278e-01;-3.318667297442817188e-01;-4.931807367826673283e-01;-4.778196218947641793e-01;-5.078970432469581686e-01;-8.775443590268519056e-01;-1.576518266301771276e-02;-8.325584892974996487e-01;-1.131743341666040070e+00;-1.355076873652823366e+00;-9.995218658619476892e-01;-9.982831850540819785e-01;-7.198156711345324865e-01;-9.691620477922382459e-01;-7.153434054424765431e-01;-6.749255652228509650e-01;-9.078280548500953229e-01;1.749068378528465806e-01;-1.057249798001707930e+00;-1.344705323969378918e+00;3.244394571196144161e-01;1.706230643694880422e-01;5.416542518901664577e-02;-9.835228459301432746e-01;-2.475623472085765886e-01;-3.112057258229536938e-01;-5.639104594290190731e-01;-4.169687308202692927e-02;-1.147578400752876870e+00;-1.241472180068018405e+00;-8.393667730099056978e-01;-1.254388075370155287e+00;-3.092202336359768378e-01;3.443135798949620852e-01;2.246370383143097005e-01;-8.702200422837482741e-01;-1.841961081485516738e+00;-5.812895988388911972e-01;-1.087396028056328623e+00;-1.903857671269984175e+00;-1.685078209242513170e+00;-1.759277115690399407e-01;-1.390781669283922772e+00;-6.487892485551403077e-01;-1.649442361145879166e-01;-1.147578400752876870e+00;-1.096003246211189275e+00;-1.564103128050962355e-01;-7.825656407857313202e-01;-7.922551556693310237e-01;-9.180323749542057543e-01;1.567343942176814942e+00;0.000000000000000000e+00
-1.800487379835637725e-01;-4.684368792506613532e-01;8.800818053134000785e-01;-5.798389620395311139e-01;-2.631747360560398041e-01;-1.326773052619135973e-01;2.313694911212998973e-01;-1.406745410411388564e+00;-7.524749752652182266e-01;-3.036264628036929036e-02;-2.614379033184520140e-01;2.041094335815869798e-01;9.664177463335684726e-01;1.891139731491591480e-01;-6.990032443095933745e-01;-1.506485426274867256e+00;-7.644132038144585417e-01;5.371645209693616252e-01;7.542729967878619712e-01;-8.781784248670785331e-01;-1.988653335699102909e-01;5.507825783944438891e-01;6.799196349643147341e-01;-7.987537324739849565e-01;-4.666676518113921368e-01;3.097308452321655969e-01;4.747892546394555380e-01;7.018266566219353297e-01;-4.683279152650713928e-01;2.121135287259773294e-01;-3.992296380481472062e-01;-5.165737902495639577e-01;-6.012058140938079109e-01;-2.900135530696381636e-01;-2.349595880202370313e-01;-1.388720427296491755e-01;-3.185110554875973943e-01;-1.781272172696777012e-01;-3.899755294491477065e-01;2.479771564508273171e-02;3.743941630241012231e-01;1.110776646533737783e-01;7.141441457750843380e-01;-1.400724560477345060e+00;-1.766572996513052773e+00;7.447801671929927814e-01;3.805036742423863472e-01;2.512388473272188505e-01;-1.306266207683625780e+00;-7.368849646420245758e-01;-3.834491966341430080e-01;-1.181726657689734922e-02;-4.367497439954907690e-01;-1.977626015688789929e+00;-2.126925001330504106e+00;-1.231384580159713860e+00;-1.346927111196347004e+00;4.297656997944843682e-01;6.580868247799101511e-02;8.036595191342502664e-01;-1.418901804193385185e+00;-1.548174973518265718e+00;-1.047020925535111502e+00;-1.637303489215153007e+00;-8.231705504113672189e-01;-1.550125884649966146e+00;-4.813083599417466441e-01;-1.282220696187103437e+00;1.012278926446894323e+00;-1.649442361145879166e-01;-1.977626015688789929e+00;-6.004364072134175112e-01;-4.710722204535897628e-01;-3.969933158599703305e-01;2.008479410232080486e-01;-2.120922751723789412e-01;5.649508364814914696e-01;0.000000000000000000e+00
